,Area Code,Off Gas Grid (Thousands),Proportion Off Gas Grid,Number of households in fuel poverty,Proportion of households fuel poor (%),Mains gas only,Mains gas only (%),Tank or bottled gas only,Tank or bottled gas only (%),Gas only,Gas only (%),Electric only,Electric only (%),Oil only,Oil only (%),All Houses,All Houses (%),All Houses - Detached or Semi,All Houses - Detached or Semi (%),Houses - Detached,Houses - Detached (%),Houses - Semi-Detached,Houses - Semi-Detached (%),Houses - Terraced,Houses - Terraced (%),Non-House Accommodation,Non-House Accommodation (%),Tenure - Owned,Tenure - Owned (%),Tenure - Social,Tenure - Social (%),Tenure - Private Rent,Tenure - Private Rent (%),LA Name 2021,Proportion of homes needing loft insulation,Proportion of homes needing cavity wall insulation,Number of homes needing loft insulation,Number of homes needing cavity wall insulation,LA Name 2019,Income - Average score ,Employment - Average score ,Average Index of Multiple Deprivation (IMD) Decile,Max Index of Multiple Deprivation (IMD) Decile
105,E07000132,4.01,0.0788438851749902,5350.0,10.633646048656384,39737.0,80.3693141597395,454.0,0.9182290718605263,40191.0,81.28754323160003,2584.0,5.226220091822907,1263.0,2.554456647048116,45112.0,91.23488249807872,37371.0,75.57941997330421,18712.0,37.84330380617239,18659.0,37.736116167131826,7741.0,15.655462524774503,4166.0,8.42535291024552,37238.0,75.31043967156089,5049.0,10.211139424827085,6199.0,12.536908951179063,Hinckley and Bosworth,0.188641425389755,0.104931594018454,9600.0,5400.0,Hinckley and Bosworth,0.082,0.071,7.090909090909091,2.0
106,E07000133,3.97,0.169152109075415,2924.0,12.716360789771244,15906.0,70.38364529403955,230.0,1.017744147971149,16136.0,71.40138944201071,1173.0,5.190495154652861,2155.0,9.535820169034027,20911.0,92.53883258839669,17562.0,77.71828118776828,9346.0,41.35947249634908,8216.0,36.35880869141921,3349.0,14.820551400628402,1617.0,7.155817143868655,16282.0,72.04106013008274,2416.0,10.689792487058094,3382.0,14.96393964868811,Melton,0.196639327865573,0.134093485363739,4600.0,3200.0,Melton,0.072,0.059,7.4,3.0
107,E07000134,4.57,0.0987467588591184,5694.0,12.442637996591058,34485.0,76.68104598416792,793.0,1.763319398736992,35278.0,78.44436538290492,2344.0,5.212131993240239,1692.0,3.76234101218536,41712.0,92.74898272296711,34162.0,75.9611322348965,18472.0,41.073533008694106,15690.0,34.88759922620239,7550.0,16.78785048807062,2888.0,6.421630756231517,32768.0,72.85987459420998,6089.0,13.538933606083514,5385.0,11.973584737848535,North West Leicestershire,0.179837730786431,0.103973679166933,8300.0,4800.0,North West Leicestershire,0.09,0.079,6.758620689655173,1.0
108,E07000135,0.31,0.013135593220339,2360.0,10.231509581201768,19371.0,85.6290336840244,59.0,0.26080806294757314,19430.0,85.88984174697197,985.0,4.354168508531518,25.0,0.11051189107948016,20712.0,91.58118146444994,17459.0,77.19755925008843,6776.0,29.961089494163424,10683.0,47.23646975592501,3253.0,14.383622214361512,1896.0,8.383445348425893,17173.0,75.93968338197577,1793.0,7.92871672415318,3248.0,14.362784116034316,Oadby and Wigston,0.224124783362218,0.182807625649913,5300.0,4300.0,Oadby and Wigston,0.086,0.071,7.222222222222222,3.0
109,E07000136,6.78,0.220344491387715,4340.0,14.506802152622257,19732.0,67.10651612025575,488.0,1.65963814447014,20220.0,68.76615426472588,2315.0,7.873078492722079,3165.0,10.763841654196709,25939.0,88.21588899469461,22106.0,75.18024758536254,12566.0,42.735682220106106,9540.0,32.44456536525643,3833.0,13.035641409332063,3321.0,11.294381716773227,17681.0,60.13127465650931,5726.0,19.473541014827912,5425.0,18.449870765882192,Boston,0.18026020637057,0.112113055181696,5500.0,3400.0,Boston,0.128,0.101,4.638888888888889,1.0
110,E07000137,28.02,0.398804440649018,10744.0,16.279774531789805,34163.0,52.75731603737162,2423.0,3.7417960003088564,36586.0,56.49911203768049,5654.0,8.731372094818934,12499.0,19.301984402748822,57540.0,88.85937548259567,50426.0,77.87318157951633,32593.0,50.333570126941964,17833.0,27.53961145257436,7114.0,10.986193903079347,5847.0,9.0295580195818,44331.0,68.46063563640857,7295.0,11.265713315007567,10971.0,16.942582697593974,East Lindsey,0.218758644168777,0.14411558184565,15000.0,9900.0,East Lindsey,0.162,0.148,3.8395061728395063,1.0
111,E07000138,4.67,0.100430107526882,6783.0,15.681061586831884,34321.0,80.74199543604583,193.0,0.45404286352836,34514.0,81.1960382995742,3486.0,8.201002187874938,55.0,0.12939045333709742,34115.0,80.25736937445596,21513.0,50.6104876843814,8452.0,19.883783847366317,13061.0,30.72670383701508,12602.0,29.64688169007458,8364.0,19.67675912202696,21853.0,51.41156542605749,8953.0,21.062908765821295,10634.0,25.01764456782572,Lincoln,0.17209580461398,0.0899820602398263,7700.0,4000.0,Lincoln,0.155,0.121,4.333333333333333,1.0
112,E07000139,12.05,0.228522662620899,5924.0,11.420639663781303,34369.0,67.40341243381054,836.0,1.6395371641498333,35205.0,69.04294959796037,2713.0,5.320651108060404,6533.0,12.812316140419691,48352.0,94.82829629920178,43070.0,84.46919923905156,27549.0,54.029300437349235,15521.0,30.439898801702327,5282.0,10.359097060150228,2144.0,4.204828492419934,37646.0,73.83161073957129,5113.0,10.027653023201083,6299.0,12.353644903802781,North Kesteven,0.17563578564941,0.0921605358764759,9200.0,4800.0,North Kesteven,0.081,0.071,7.515625,3.0
113,E07000140,10.78,0.255692599620493,5371.0,12.965600482800241,25771.0,63.31629895336839,873.0,2.144857746548081,26644.0,65.46115669991647,2724.0,6.692545820844184,5737.0,14.095130460419636,38474.0,94.52374517848807,34531.0,84.83649853819128,21870.0,53.73068324202147,12661.0,31.105815296169816,3943.0,9.687246640296785,2009.0,4.935754121317839,28757.0,70.65081197946097,4936.0,12.12687025526374,6055.0,14.876053362160038,South Holland,0.211010498214221,0.108734081316065,8800.0,4500.0,South Holland,0.103,0.084,5.673469387755102,2.0
114,E07000141,14.2,0.217158586939899,7724.0,12.074598633713205,42771.0,68.0525059665871,1054.0,1.6770087509944311,43825.0,69.72951471758154,4710.0,7.494033412887828,6416.0,10.20843277645187,56646.0,90.13031233591624,45652.0,72.63759168801413,26261.0,41.78427659946857,19391.0,30.853315088545564,10994.0,17.492720647902114,5479.0,8.717720250123312,43574.0,69.33346062660111,7851.0,12.49224306649482,9998.0,15.90847614046812,South Kesteven,0.159900253740485,0.0869498643800857,10300.0,5600.0,South Kesteven,0.091,0.074,7.209876543209877,1.0
115,E07000142,10.2,0.229988726042841,6228.0,14.440734557595993,27954.0,66.01331884947811,1193.0,2.817267274358853,29147.0,68.83058612383697,1952.0,4.609644358380957,5413.0,12.782789401596373,39481.0,93.23650962333215,32467.0,76.67257055142284,20995.0,49.580824182311964,11472.0,27.091746369110876,7014.0,16.563939071909317,2192.0,5.176526154209469,30150.0,71.2008501594049,4605.0,10.87495572086433,6431.0,15.187153146770575,West Lindsey,0.174423647949822,0.116404764287859,7500.0,5000.0,West Lindsey,0.123,0.109,5.6923076923076925,1.0
116,E07000170,1.58,0.0279349363507779,7878.0,14.192037470725996,45614.0,83.6800587048248,218.0,0.39992661896899656,45832.0,84.0799853237938,1946.0,3.569987158319574,260.0,0.4769767015226564,50052.0,91.82505320319953,39454.0,72.38203566448962,16512.0,30.292801056725615,22942.0,42.089234607764,10598.0,19.443017538709913,4405.0,8.081382549350554,36971.0,67.8267410288398,8130.0,14.9152417993689,8261.0,15.155573493799077,Ashfield,0.164587786466084,0.106983414053411,9300.0,6000.0,Ashfield,0.152,0.132,4.283783783783784,1.0
117,E07000171,9.0,0.166327850674552,7437.0,14.198438305427748,36800.0,71.51463329317113,984.0,1.9122391076217498,37784.0,73.42687240079287,2391.0,4.646507831629679,4258.0,8.274709471802247,47490.0,92.29065044600347,39379.0,76.5279748139223,18078.0,35.13224634160561,21301.0,41.39572847231669,8111.0,15.762675632081155,3698.0,7.186582972190372,35331.0,68.65854369498047,7697.0,14.957539011640336,7210.0,14.011154511358557,Bassetlaw,0.172075735947642,0.120660400226238,9100.0,6400.0,Bassetlaw,0.122,0.114,4.928571428571429,1.0
118,E07000172,1.76,0.0346524906477653,6002.0,12.183338746346216,40737.0,84.23348910301476,168.0,0.3473801745171829,40905.0,84.58086927753195,2482.0,5.132128530664572,68.0,0.14060626111409785,42727.0,88.34646320534293,34911.0,72.18534830345511,17519.0,36.2239728718235,17392.0,35.96137543163162,7816.0,16.161114901887807,5548.0,11.471579513264272,34604.0,71.55352453423212,5337.0,11.035751948884432,7409.0,15.320196025723206,Broxtowe,0.183010979299092,0.138379958530202,9200.0,6900.0,Broxtowe,0.097,0.084,6.887323943661972,2.0
119,E07000173,2.66,0.049887471867967,6059.0,11.533922180766009,42741.0,82.90691133396699,280.0,0.543130370686478,43021.0,83.45004170465347,3070.0,5.955036564312455,263.0,0.5101545981805132,45532.0,88.32247051520794,37860.0,73.44040968342644,20119.0,39.0266139044072,17741.0,34.41379577901924,7672.0,14.882060831781502,5798.0,11.24689633767846,38336.0,74.36519175185738,4995.0,9.689433764621443,7136.0,13.842602471339063,Gedling,0.197504637663814,0.161420621147747,10500.0,8600.0,Gedling,0.102,0.092,6.688311688311688,1.0
120,E07000174,0.99,0.0196819085487078,7099.0,14.511743903186899,40468.0,84.25567353737247,228.0,0.4747033104309807,40696.0,84.73037684780346,1689.0,3.5165521549031853,121.0,0.25192587965854674,43398.0,90.35602748282324,35370.0,73.64147407870081,14594.0,30.385175931709345,20776.0,43.25629814699146,8028.0,16.714553404122423,4503.0,9.375390381011869,30970.0,64.48053300020821,7865.0,16.375182177805538,8156.0,16.981053508224026,Mansfield,0.173974988127276,0.139085008706665,8600.0,6900.0,Mansfield,0.156,0.144,4.164179104477612,1.0
121,E07000175,7.5,0.134000357334286,7360.0,13.548588995453123,39758.0,74.54671591697448,634.0,1.1887574297339358,40392.0,75.73547334670842,2340.0,4.387527422046388,3710.0,6.9562934768342295,48551.0,91.04222922292229,40161.0,75.30940594059405,20332.0,38.126312631263126,19829.0,37.183093309330935,8390.0,15.732823282328232,4427.0,8.30145514551455,37229.0,69.80742907502203,7413.0,13.899983124261686,7476.0,14.018113292456544,Newark and Sherwood,0.164139877164832,0.120815581253804,9000.0,6600.0,Newark and Sherwood,0.109,0.101,5.771428571428571,1.0
122,E07000176,3.0,0.0581395348837209,5380.0,10.589508906603681,40690.0,81.56760549263305,451.0,0.9040793825799339,41141.0,82.47168487521299,2195.0,4.4001202766362635,1436.0,2.8786208279041796,44367.0,88.9421245714973,38767.0,77.7158551009362,23373.0,46.855642202754446,15394.0,30.860212898181743,5600.0,11.226269470561114,5130.0,10.284064711424733,38285.0,76.74959405007719,4273.0,8.566044544233506,6450.0,12.930256800914139,Rushcliffe,0.170247191011236,0.124014981273408,8700.0,6400.0,Rushcliffe,0.059,0.054,8.823529411764707,4.0
123,E06000019,32.47,0.37313261319237,16302.0,19.230179420334302,44470.0,53.69022178758135,2892.0,3.4916150530624073,47362.0,57.181836840643754,6730.0,8.12536974658022,13389.0,16.16501865333768,72014.0,86.94507829572483,58479.0,70.603788619653,35100.0,42.37748560252091,23379.0,28.226303017132093,13535.0,16.341289676071813,9977.0,12.045588998756445,55879.0,67.46471561205887,11309.0,13.653760247262367,12943.0,15.626546898958068,Herefordshire,0.214825555052107,0.157082011780698,18700.0,13700.0,"Herefordshire, County of",0.098,0.08,5.525862068965517,1.0
124,E06000020,2.45,0.03096953608899,11686.0,14.927508462668454,61968.0,80.99227562049902,620.0,0.8103409967194259,62588.0,81.80261661721843,3265.0,4.267360248853106,1259.0,1.6455150239834797,68503.0,89.53470134622926,52964.0,69.2249379166122,23899.0,31.23643968108744,29065.0,37.98849823552477,15539.0,20.309763429617046,7724.0,10.095412364396811,46450.0,60.71101816755979,13784.0,18.015945628022482,14694.0,19.205332636256696,Telford and Wrekin,0.152774974772957,0.128850564168425,11900.0,10000.0,Telford and Wrekin,0.156,0.12,4.833333333333333,1.0
125,E06000021,6.37,0.0538917089678511,25897.0,22.909386859635,90191.0,81.69622638091269,479.0,0.43388467182376494,90670.0,82.13011105273647,6688.0,6.058080762332651,99.0,0.08967553760031885,97839.0,88.62228260869566,67402.0,61.052536231884055,16542.0,14.983695652173912,50860.0,46.06884057971015,30437.0,27.569746376811594,12513.0,11.334239130434783,63057.0,57.11684782608696,24569.0,22.254528985507246,20065.0,18.17481884057971,Stoke-on-Trent,0.190027311537136,0.185227905496778,22300.0,21700.0,Stoke-on-Trent,0.19,0.152,3.3710691823899372,1.0
126,E06000051,48.34,0.329358860802616,25730.0,18.040315512708148,80503.0,57.67599478427833,4554.0,3.262691828225078,85057.0,60.9386866125034,9923.0,7.1092865637851235,20902.0,14.975139348607946,126027.0,90.28821561364923,104029.0,74.52841678427889,57267.0,41.027202453020784,46762.0,33.501214331258105,21998.0,15.75979882937034,12390.0,8.876439107914287,96954.0,69.46173851367327,18169.0,13.01700112481104,20425.0,14.633290108110819,Shropshire,0.190859733277107,0.139085973327711,28200.0,20500.0,Shropshire,0.096,0.078,5.891191709844559,1.0
127,E07000192,1.55,0.0346213982577619,6991.0,15.72813786586875,36060.0,82.98048600883654,152.0,0.349779086892489,36212.0,83.33026509572902,2691.0,6.192470544918999,80.0,0.1840942562592047,38482.0,88.55190188001933,33299.0,76.62516970798721,13006.0,29.928435004717308,20293.0,46.6967347032699,5183.0,11.926732172032125,4921.0,11.323837356467314,29453.0,67.77660162002945,7031.0,16.179583946980856,6109.0,14.05789764359352,Cannock Chase,0.191501376438201,0.148549445895391,8600.0,6600.0,Cannock Chase,0.127,0.105,5.233333333333333,1.0
128,E07000193,5.88,0.11036036036036,9479.0,18.073483707361717,38295.0,74.65931023726434,734.0,1.4309944826779484,39029.0,76.0903047199423,3381.0,6.591542705632348,2432.0,4.74138771372312,45088.0,87.9028327452089,33546.0,65.40073694266275,16885.0,32.91872185288441,16661.0,32.48201508977833,11542.0,22.502095802546158,6045.0,11.785233852572476,34635.0,67.52383366151327,6634.0,12.933538689489794,8846.0,17.246017975162303,East Staffordshire,0.160503294705749,0.107021131561009,8600.0,5700.0,East Staffordshire,0.103,0.086,5.916666666666667,1.0
129,E07000194,4.01,0.0858672376873662,6220.0,13.325620755404161,35947.0,78.77758541342509,776.0,1.7005982774867965,36723.0,80.47818369091188,2587.0,5.669391422497863,1313.0,2.8774298174486646,39890.0,87.42055665132588,33413.0,73.22594784133246,17278.0,37.86543940390094,16135.0,35.36050843743151,6477.0,14.194608809993426,5480.0,12.009642778873548,33873.0,74.23405654174886,5932.0,13.000219154065306,4926.0,10.795529257067718,Lichfield,0.174054804023587,0.176829691293791,8100.0,8200.0,Lichfield,0.084,0.074,7.293103448275862,2.0
130,E07000195,4.79,0.084108867427568,9833.0,17.97360532280471,43311.0,81.06878802058961,436.0,0.8160973327094057,43747.0,81.88488535329903,2565.0,4.8011230697239125,1032.0,1.9316799251286851,47915.0,89.68983396664359,37574.0,70.33300263931265,13642.0,25.53581790614529,23932.0,44.79718473316736,10341.0,19.356831327330926,5439.0,10.181008179997379,36501.0,68.32450442693222,9142.0,17.112479643599197,6613.0,12.378563540048294,Newcastle-under-Lyme,0.198587631072116,0.188621564611293,11300.0,10800.0,Newcastle-under-Lyme,0.108,0.098,5.6875,1.0
131,E07000196,4.98,0.104249528993092,6479.0,13.725822511281063,36550.0,79.24291041540195,1244.0,2.697077443413407,37794.0,81.93998785881537,1655.0,3.588153672708352,1523.0,3.30196860636545,41270.0,89.48201470046183,36313.0,78.7341991717439,18240.0,39.54814509659374,18073.0,39.18605407515015,4957.0,10.747815528717936,4072.0,8.828949936037814,34761.0,75.37240616665582,6471.0,14.031093475574059,4126.0,8.946421214683753,South Staffordshire,0.244690990887948,0.200770139921461,11700.0,9600.0,South Staffordshire,0.086,0.072,7.088235294117647,3.0
132,E07000197,9.1,0.1468452477005,9378.0,15.274610723825658,44643.0,74.34428550017486,1330.0,2.214857866076038,45973.0,76.5591433662509,3380.0,5.628736531832336,3615.0,6.020083598394645,52571.0,87.54829469757527,42736.0,71.1697308819611,23097.0,38.464228617106315,19639.0,32.705502264854786,9835.0,16.378563815614175,7134.0,11.880495603517186,42532.0,70.83118224057822,8146.0,13.56603993538395,7788.0,12.969840291771446,Stafford,0.192224510813594,0.143254376930999,12100.0,9000.0,Stafford,0.078,0.075,7.075,2.0
133,E07000198,7.56,0.170500676589986,7806.0,18.018142787895574,30835.0,72.80304103508524,670.0,1.581904896822024,31505.0,74.38494593190725,1604.0,3.7871275440336216,3238.0,7.645086650611513,39945.0,94.30999881950183,33285.0,78.58576319206705,17251.0,40.72954786920081,16034.0,37.85621532286625,6660.0,15.724235627434776,2319.0,5.475150513516704,33305.0,78.63298311887617,3653.0,8.624719631684572,4501.0,10.626844528390981,Staffordshire Moorlands,0.234925983872909,0.201388053115096,10500.0,9000.0,Staffordshire Moorlands,0.084,0.081,6.593220338983051,2.0
134,E07000199,1.24,0.0367625259412986,4565.0,13.564106373495765,27282.0,82.93661650706794,128.0,0.38911688706490344,27410.0,83.32573339413285,2273.0,6.909864721082232,26.0,0.07903936768505851,28480.0,86.57850737194103,21428.0,65.140598875209,8763.0,26.639306885544915,12665.0,38.50129198966408,7052.0,21.437908496732025,4273.0,12.989816081471348,22270.0,67.70025839793283,5926.0,18.014895880832952,4192.0,12.74357805137559,Tamworth,0.177286265319076,0.178946340510717,6000.0,6000.0,Tamworth,0.126,0.096,5.372549019607843,1.0
135,E07000218,3.28,0.113928447377562,4601.0,16.298841616777075,20991.0,76.11501921821741,441.0,1.599100732467909,21432.0,77.71411995068533,1817.0,6.588585104068461,842.0,3.0531583145985928,25020.0,90.72120091373871,18793.0,68.14242720910838,7965.0,28.880670075057107,10828.0,39.26175713405127,6227.0,22.578773704630333,2428.0,8.803799992748106,19675.0,71.33533954533918,3752.0,13.603567673398354,3588.0,13.008955440339365,North Warwickshire,0.230948290195644,0.167876738901513,6600.0,4800.0,North Warwickshire,0.097,0.08,5.7894736842105265,1.0
136,E07000219,2.27,0.0388765199520466,9231.0,15.947687576663268,46544.0,82.25501457983565,211.0,0.37289034196341786,46755.0,82.62790492179907,3597.0,6.356808341433243,97.0,0.17142352213484138,49338.0,87.18963719582237,35689.0,63.06925618958418,14120.0,24.952727658296077,21569.0,38.11652853128811,13649.0,24.12038100623818,7042.0,12.444554402954742,38965.0,68.86100556684633,8157.0,14.415481134576302,8355.0,14.765397190068038,Nuneaton and Bedworth,0.181952017448201,0.11319520174482,10500.0,6500.0,Nuneaton and Bedworth,0.136,0.113,4.962962962962963,1.0
137,E07000220,4.28,0.0873647683200653,6913.0,14.374532146718789,37162.0,79.05126568815146,331.0,0.7041055094660711,37493.0,79.75537119761754,3513.0,7.472878111040204,866.0,1.842161242288875,40903.0,87.00359475038819,30288.0,64.42473358432774,14350.0,30.52347223108502,15938.0,33.90126135324272,10615.0,22.578861166060452,5934.0,12.62204071214345,32407.0,68.93199753259736,6074.0,12.919830685129646,7460.0,15.86795141769298,Rugby,0.160529252351347,0.107125777140124,7700.0,5100.0,Rugby,0.087,0.069,6.934426229508197,2.0
138,E07000221,18.31,0.293711902470324,9464.0,15.56578947368421,35537.0,59.76421916518112,2579.0,4.337223773166056,38116.0,64.10144293834718,5337.0,8.975480138575897,7288.0,12.256567219400626,51995.0,87.43945916857258,41302.0,69.45715054486749,22562.0,37.942284407372526,18740.0,31.514866137494955,10693.0,17.982308623705098,6627.0,11.144558051930579,43184.0,72.62209067671196,7906.0,13.295439257365802,7055.0,11.864321270012109,Stratford-on-Avon,0.158791082509768,0.113904849459894,10000.0,7100.0,Stratford-on-Avon,0.068,0.056,7.410958904109589,3.0
139,E07000222,9.19,0.13809166040571,8916.0,13.914074813901589,46976.0,75.01397250211583,599.0,0.9565175734155184,47575.0,75.97049007553134,6555.0,10.467400156492024,1539.0,2.4575635150024753,49096.0,78.40431817818873,36010.0,57.506507609511495,16000.0,25.55135022916367,20010.0,31.955157380347814,13086.0,20.89781056867724,13372.0,21.35454095402354,41851.0,66.83434740254556,8804.0,14.059630463597312,10844.0,17.317427617815678,Warwick,0.171738853232456,0.127151783057763,11400.0,8400.0,Warwick,0.07,0.057,7.476744186046512,2.0
140,E07000234,3.61,0.0851415094339623,5467.0,12.954669320632211,33073.0,80.14782503332121,670.0,1.6236520053313948,33743.0,81.7714770386526,2027.0,4.912153156427966,890.0,2.156791469768569,36491.0,88.43087362171332,30613.0,74.18635647643282,15711.0,38.07342784442021,14902.0,36.112928632012604,5878.0,14.244517145280506,4410.0,10.687022900763358,32452.0,78.64482357502908,4417.0,10.704245831717719,3719.0,9.012698720434278,Bromsgrove,0.205779985139416,0.189159594853545,8600.0,7900.0,Bromsgrove,0.073,0.064,7.637931034482759,2.0
141,E07000235,13.0,0.353260869565217,6609.0,18.523501219204576,19637.0,56.28098936688545,1911.0,5.477057120747471,21548.0,61.75804648763291,2325.0,6.663609526812071,5260.0,15.075520907970535,30201.0,86.5556574572968,26310.0,75.40410409262869,15441.0,44.25369712254958,10869.0,31.150406970079104,3891.0,11.151553364668118,4283.0,12.275020061905307,25227.0,72.30024074286369,5001.0,14.332798349191792,3896.0,11.165883297030838,Malvern Hills,0.211348861239075,0.14926594050028,7700.0,5500.0,Malvern Hills,0.092,0.08,6.377777777777778,1.0
142,E07000236,1.34,0.035781041388518,5056.0,13.58993656596065,30420.0,83.62426808148005,148.0,0.40685048244770045,30568.0,84.03111856392775,1806.0,4.964675481760453,153.0,0.4205954311790417,30826.0,84.73802847875089,21433.0,58.91747759634944,10014.0,27.527626587497938,11419.0,31.389851008851505,9393.0,25.82055088240145,5530.0,15.20149540931332,23729.0,65.22898455110231,7331.0,20.152289845511024,4718.0,12.96937709604706,Redditch,0.186671244045831,0.197614041110587,7000.0,7400.0,Redditch,0.124,0.099,5.2727272727272725,1.0
143,E07000237,4.34,0.0929137229715264,6866.0,15.006010272101411,35559.0,79.51120254013685,129.0,0.2884486382541031,35688.0,79.79965117839095,4337.0,9.697687938822057,69.0,0.1542864809266133,35237.0,78.7929608014132,25578.0,57.1946065606762,9910.0,22.159611815478186,15668.0,35.034994745198006,9659.0,21.598354240737013,9440.0,21.108651416560452,27932.0,62.459749552772806,7269.0,16.254472271914132,8593.0,19.21511627906977,Worcester,0.189286960936756,0.134262050582299,8800.0,6200.0,Worcester,0.117,0.092,5.7936507936507935,1.0
144,E07000238,14.1,0.236656596173212,9171.0,15.630965366784839,37662.0,65.66243004341231,2567.0,4.47547814564918,40229.0,70.13790818906149,4059.0,7.076729954495528,5155.0,8.987569084854508,50612.0,88.24339639089878,41474.0,72.31104524452968,23809.0,41.51163804376253,17665.0,30.799407200767153,9138.0,15.932351146369106,5876.0,10.24496556533868,40893.0,71.29681288792803,8954.0,15.611269963037868,6337.0,11.048538949717553,Wychavon,0.180040582918281,0.135293962632092,10700.0,8000.0,Wychavon,0.085,0.073,6.461538461538462,2.0
145,E07000239,6.6,0.139005897219882,7663.0,16.532901833872707,34191.0,75.4418481498643,1242.0,2.7404514463493745,35433.0,78.18229959621368,2896.0,6.389973742856513,1071.0,2.3631429138809823,38533.0,85.02427184466019,30191.0,66.61738746690203,13347.0,29.450573698146513,16844.0,37.16681376875552,8342.0,18.406884377758164,5718.0,12.61694616063548,31622.0,69.77493380406001,6411.0,14.146072374227714,6366.0,14.046778464254192,Wyre Forest,0.226951645790853,0.161265656859889,10700.0,7600.0,Wyre Forest,0.127,0.108,5.3538461538461535,1.0
146,E08000025,58.13,0.128640346994777,100512.0,23.189636277642553,314339.0,74.23197270075923,2037.0,0.48104284988959867,316376.0,74.71301555064883,49507.0,11.691206857871556,292.0,0.06895655972889682,315467.0,74.4981769062193,197940.0,46.743935615506686,47332.0,11.177548552860275,150608.0,35.56638706264641,117527.0,27.75424129071261,107692.0,25.43168593667347,226657.0,53.52551386684803,99499.0,23.49689223909922,86669.0,20.467061512884456,Birmingham,0.182561467794201,0.161328917084493,81300.0,71800.0,Birmingham,0.222,0.153,2.890453834115806,1.0
147,E08000026,15.06,0.101804907726627,28525.0,20.773706786684436,106616.0,79.48113910839422,588.0,0.43834799463247354,107204.0,79.91948710302668,11450.0,8.535858058744596,103.0,0.07678544803936187,109325.0,81.5006709408081,55810.0,41.605785000745485,15498.0,11.553600715670195,40312.0,30.052184285075295,53515.0,39.89488594006262,24587.0,18.32935738780379,77968.0,58.124347696436566,22766.0,16.971820486059343,30134.0,22.46458923512748,Coventry,0.17942045149431,0.132412169279385,25900.0,19100.0,Coventry,0.154,0.105,4.6923076923076925,1.0
148,E08000027,6.45,0.0460549803641557,24360.0,17.37815317886086,113051.0,82.47984532885857,425.0,0.3100718637142961,113476.0,82.78991719257287,8840.0,6.44949476525736,62.0,0.04523401305949732,117058.0,85.40078354697269,95900.0,69.96476227301578,29595.0,21.591315322939543,66305.0,48.373446950076236,21158.0,15.436021273956912,19918.0,14.531367413492474,91671.0,66.87945487309311,26021.0,18.983869438020267,16644.0,12.142789398040403,Dudley,0.199788809413066,0.178166915988887,28000.0,24900.0,Dudley,0.156,0.124,5.079601990049751,1.0
149,E08000028,7.79,0.0579139097464873,27389.0,20.562003573519917,102445.0,78.65500667966771,608.0,0.4668089615036162,103053.0,79.12181564117132,10421.0,8.001013466824316,46.0,0.035317783271655176,105157.0,80.73722033690093,73433.0,56.38023432581423,15453.0,11.864471845584509,57980.0,44.51576248022972,31724.0,24.35698601108671,24999.0,19.193679652350166,70635.0,54.23199176942094,34612.0,26.57432857822889,21710.0,16.668458148426822,Sandwell,0.179737466165233,0.195331401058759,23900.0,26000.0,Sandwell,0.215,0.15,2.8118279569892475,1.0
150,E08000029,7.18,0.0766602605167628,11627.0,12.7001638448935,72794.0,81.35043919447486,598.0,0.6682908294405578,73392.0,82.01873002391542,5681.0,6.3487628796853,700.0,0.7822802351310878,73135.0,81.73060804845613,59033.0,65.97119005844687,25497.0,28.493680363867995,33536.0,37.477509694578856,14102.0,15.759417990009275,16173.0,18.07382407831655,65349.0,73.02869786777525,12532.0,14.004738277233919,10249.0,11.453444191140317,Solihull,0.190237905599612,0.215205873186273,17700.0,20000.0,Solihull,0.108,0.09,6.567164179104478,1.0
151,E08000030,7.65,0.0653790274335527,22608.0,19.694409115458996,89535.0,79.78097767005863,557.0,0.49631992586388185,90092.0,80.27729759592252,8755.0,7.8012225331028455,82.0,0.07306684725464688,92624.0,82.53272385433095,68642.0,61.163534621793325,20550.0,18.311101606565263,48092.0,42.852433015228065,23982.0,21.369189232537625,19390.0,17.277482245805377,67146.0,59.831055192201454,26576.0,23.68078698340848,16323.0,14.544757899239036,Walsall,0.195962399162007,0.199172890394373,22900.0,23300.0,Walsall,0.2,0.143,3.8323353293413174,1.0
152,E08000031,9.93,0.0888829215896885,23428.0,21.773234200743495,80484.0,76.54790664054326,440.0,0.41848167240493805,80924.0,76.96638831294821,10465.0,9.953206140267449,65.0,0.06182115615072949,83337.0,79.26213370616601,66061.0,62.83086521908675,17727.0,16.860216280994095,48334.0,45.97064893809266,17276.0,16.431268487079258,21689.0,20.62848936190449,58256.0,55.4075004042191,26484.0,25.18903187148686,17922.0,17.045681513396296,Wolverhampton,0.180735991078896,0.169905213270142,20200.0,19000.0,Wolverhampton,0.211,0.154,3.537974683544304,1.0
153,E06000031,7.58,0.0865296803652968,10941.0,12.796341563256568,64800.0,76.65645369264075,979.0,1.1581275951403593,65779.0,77.81458128778111,6665.0,7.8844948126767065,1761.0,2.0832101072953755,69770.0,82.53581441567198,51275.0,60.65678492423078,23554.0,27.863674541303396,27721.0,32.793110382927374,18495.0,21.879029491441212,14227.0,16.83011368341358,48059.0,56.85235351874416,15760.0,18.64360663882744,18675.0,22.091964085031883,Peterborough,0.153402141813084,0.105703546818602,13100.0,9000.0,Peterborough,0.156,0.112,4.223214285714286,1.0
